target,feature,gain
receiving_yards,Past-1-season_complete_pass_gtg,0.0
receiving_yards,Past-2-season_complete_pass_gtg,0.0
receiving_yards,Past-1-season_pass_touchdown_gtg,0.0
receiving_yards,Past-2-season_pass_touchdown_gtg,0.0
receiving_yards,Past-1-season_receptions_redzone,0.0
receiving_yards,Past-2-season_receptions_redzone,0.0
receiving_yards,Past-1-season_targets_redzone,0.0
receiving_yards,Past-1-season_receiving_touchdown_redzone,0.0
receiving_yards,Past-2-season_receiving_touchdown_redzone,0.0
receiving_yards,Past-2-season_receiving_touchdown,0.0
receiving_yards,Past-2-season_passing_air_yards,0.0
receiving_yards,Past-2-season_pass_touchdown,0.0
receiving_yards,Past-1-season_passing_air_yards,0.0
receiving_yards,Past-1-season_safety,0.0
receiving_yards,Past-2-season_safety,0.0
receiving_yards,Past-1-season_interception,0.0
receiving_yards,Past-2-season_interception,0.0
receiving_yards,Past-1-season_fumble,0.0
receiving_yards,Past-2-season_fumble,0.0
receiving_yards,Past-1-season_fumble_lost,0.0
receiving_yards,Past-2-season_fumble_lost,0.0
receiving_yards,Past-1-season_fumble_forced,0.0
receiving_yards,Past-2-season_fumble_forced,0.0
receiving_yards,Past-1-season_fumble_not_forced,0.0
receiving_yards,Past-2-season_fumble_not_forced,0.0
receiving_yards,Past-1-season_fumble_out_of_bounds,0.0
receiving_yards,Past-2-season_fumble_out_of_bounds,0.0
receiving_yards,Past-1-season_receptions,0.0
receiving_yards,Past-2-season_receptions,0.0
receiving_yards,Past-2-season_targets,0.0
receiving_yards,Past-1-career_pass_touchdown_gtg,0.0
receiving_yards,Past-2-career_pass_touchdown_gtg,0.0
receiving_yards,Past-1-career_receptions_redzone,0.0
receiving_yards,Past-2-career_average_receiving_touchdown,0.0
receiving_yards,Past-2-career_average_targets,0.0
receiving_yards,Past-1-season_average_passing_air_yards,0.0
receiving_yards,Past-2-season_average_passing_air_yards,0.0
receiving_yards,Past-1-career_average_passing_air_yards,0.0
receiving_yards,Past-2-career_average_receiving_air_yards,0.0
receiving_yards,Past-1-season_average_receiving_touchdown,0.0
receiving_yards,Past-2-season_average_receiving_touchdown,0.0
receiving_yards,Past-1-career_average_receiving_touchdown,0.0
receiving_yards,Past-1-season_average_pass_attempts_redzone,0.0
receiving_yards,Past-1-season_average_safety,0.0
receiving_yards,Past-2-season_average_pass_attempts_redzone,0.0
receiving_yards,Past-1-career_average_pass_attempts_redzone,0.0
receiving_yards,Past-2-career_average_pass_attempts_redzone,0.0
receiving_yards,Past-1-season_average_complete_pass_redzone,0.0
receiving_yards,Past-2-season_average_complete_pass_redzone,0.0
receiving_yards,Past-1-career_average_complete_pass_redzone,0.0
receiving_yards,Past-2-career_average_complete_pass_redzone,0.0
receiving_yards,Past-1-season_average_pass_touchdown_redzone,0.0
receiving_yards,Past-1-career_average_targets,0.0
receiving_yards,Past-2-season_average_targets,0.0
receiving_yards,Past-2-career_average_receptions,0.0
receiving_yards,Past-1-season_average_receptions,0.0
receiving_yards,Past-1-career_average_safety,0.0
receiving_yards,Past-2-career_average_safety,0.0
receiving_yards,Past-2-season_average_interception,0.0
receiving_yards,Past-2-career_average_interception,0.0
receiving_yards,Past-1-season_average_fumble,0.0
receiving_yards,Past-1-season_average_fumble_lost,0.0
receiving_yards,Past-2-season_average_fumble_lost,0.0
receiving_yards,Past-1-career_average_fumble_lost,0.0
receiving_yards,Past-1-season_average_fumble_forced,0.0
receiving_yards,Past-2-season_average_fumble_forced,0.0
receiving_yards,Past-2-career_average_fumble_forced,0.0
receiving_yards,Past-1-season_average_fumble_not_forced,0.0
receiving_yards,Past-2-season_average_fumble_not_forced,0.0
receiving_yards,Past-1-career_average_fumble_not_forced,0.0
receiving_yards,Past-1-season_average_fumble_out_of_bounds,0.0
receiving_yards,Past-2-season_average_fumble_out_of_bounds,0.0
receiving_yards,Past-2-career_average_fumble_out_of_bounds,0.0
receiving_yards,Past-2-season_average_pass_touchdown_redzone,0.0
receiving_yards,Past-1-career_average_pass_touchdown_redzone,0.0
receiving_yards,Past-2-career_average_pass_touchdown_redzone,0.0
receiving_yards,Past-2-season_average_receptions_gtg,0.0
receiving_yards,Past-2-season_average_targets_gtg,0.0
receiving_yards,Past-1-career_average_targets_gtg,0.0
receiving_yards,Past-2-season_average_receiving_touchdown_gtg,0.0
receiving_yards,Past-1-career_average_receiving_touchdown_gtg,0.0
receiving_yards,Past-2-career_average_receiving_touchdown_gtg,0.0
receiving_yards,Past-1-season_average_rush_attempts_redzone,0.0
receiving_yards,Past-2-season_average_rush_attempts_redzone,0.0
receiving_yards,Past-1-career_average_rush_attempts_redzone,0.0
receiving_yards,Past-2-career_average_rush_attempts_redzone,0.0
receiving_yards,Past-1-season_average_rush_touchdown_redzone,0.0
receiving_yards,Past-2-season_average_rush_touchdown_redzone,0.0
receiving_yards,Past-1-career_average_rush_touchdown_redzone,0.0
receiving_yards,Past-2-career_average_rush_touchdown_redzone,0.0
receiving_yards,Past-1-season_average_rush_attempts_gtg,0.0
receiving_yards,Past-2-season_average_rush_attempts_gtg,0.0
receiving_yards,Past-2-career_average_rush_attempts_gtg,0.0
receiving_yards,Past-1-season_average_rush_touchdown_gtg,0.0
receiving_yards,Past-2-career_average_receptions_gtg,0.0
receiving_yards,Past-1-season_average_receptions_gtg,0.0
receiving_yards,Past-1-season_average_pass_attempts_gtg,0.0
receiving_yards,Past-2-career_average_receiving_touchdown_redzone,0.0
receiving_yards,Past-2-season_average_pass_attempts_gtg,0.0
receiving_yards,Past-1-career_average_pass_attempts_gtg,0.0
receiving_yards,Past-2-career_average_pass_attempts_gtg,0.0
receiving_yards,Past-1-season_average_complete_pass_gtg,0.0
receiving_yards,Past-2-season_average_complete_pass_gtg,0.0
receiving_yards,Past-1-career_average_complete_pass_gtg,0.0
receiving_yards,Past-2-career_average_complete_pass_gtg,0.0
receiving_yards,Past-1-season_average_pass_touchdown_gtg,0.0
receiving_yards,Past-2-season_average_pass_touchdown_gtg,0.0
receiving_yards,Past-1-career_average_pass_touchdown_gtg,0.0
receiving_yards,Past-2-career_average_pass_touchdown_gtg,0.0
receiving_yards,Past-2-season_average_receptions_redzone,0.0
receiving_yards,Past-2-career_average_receptions_redzone,0.0
receiving_yards,Past-1-career_average_targets_redzone,0.0
receiving_yards,Past-2-career_average_targets_redzone,0.0
receiving_yards,Past-1-season_average_receiving_touchdown_redzone,0.0
receiving_yards,Past-2-season_average_receiving_touchdown_redzone,0.0
receiving_yards,Past-2-season_average_safety,0.0
receiving_yards,Past-2-career_average_pass_touchdown,0.0
receiving_yards,Past-2-career_receptions_redzone,0.0
receiving_yards,Past-1-season_average_qb_scramble,0.0
receiving_yards,Past-2-career_fantasy_points_standard,0.0
receiving_yards,Past-2-career_offense_snaps,0.0
receiving_yards,Past-2-career_total_tds,0.0
receiving_yards,Past-2-career_touches,0.0
receiving_yards,Past-2-career_average_shotgun,0.0
receiving_yards,Past-1-career_average_no_huddle,0.0
receiving_yards,Past-1-season_average_qb_dropback,0.0
receiving_yards,Past-2-career_average_qb_dropback,0.0
receiving_yards,Past-2-season_average_qb_scramble,0.0
receiving_yards,Past-1-career_average_pass_touchdown,0.0
receiving_yards,Past-1-career_average_qb_scramble,0.0
receiving_yards,Past-2-career_average_qb_scramble,0.0
receiving_yards,Past-1-season_average_pass_attempts,0.0
receiving_yards,Past-2-season_average_pass_attempts,0.0
receiving_yards,Past-1-career_average_pass_attempts,0.0
receiving_yards,Past-2-career_average_pass_attempts,0.0
receiving_yards,Past-1-season_average_complete_pass,0.0
receiving_yards,Past-2-season_average_complete_pass,0.0
receiving_yards,Past-1-career_fantasy_points_standard,0.0
receiving_yards,Past-2-career_fantasy_points_ppr,0.0
receiving_yards,Past-1-career_fantasy_points_ppr,0.0
receiving_yards,Past-2-career_rush_touchdown_gtg,0.0
receiving_yards,Past-1-career_targets_redzone,0.0
receiving_yards,Past-2-career_targets_redzone,0.0
receiving_yards,Past-1-career_receiving_touchdown_redzone,0.0
receiving_yards,Past-2-career_receiving_touchdown_redzone,0.0
receiving_yards,Past-1-career_receptions_gtg,0.0
receiving_yards,Past-2-career_receptions_gtg,0.0
receiving_yards,Past-1-career_targets_gtg,0.0
receiving_yards,Past-2-career_targets_gtg,0.0
receiving_yards,Past-1-career_receiving_touchdown_gtg,0.0
receiving_yards,Past-2-career_receiving_touchdown_gtg,0.0
receiving_yards,Past-1-career_rush_attempts_redzone,0.0
receiving_yards,Past-2-career_rush_attempts_redzone,0.0
receiving_yards,Past-1-career_rush_touchdown_redzone,0.0
receiving_yards,Past-2-career_rush_touchdown_redzone,0.0
receiving_yards,Past-1-career_rush_attempts_gtg,0.0
receiving_yards,Past-2-career_rush_attempts_gtg,0.0
receiving_yards,Past-1-career_rush_touchdown_gtg,0.0
receiving_yards,Past-1-career_average_complete_pass,0.0
receiving_yards,Past-2-career_average_complete_pass,0.0
receiving_yards,Past-1-season_average_incomplete_pass,0.0
receiving_yards,Past-2-season_average_first_down_rush,0.0
receiving_yards,Past-2-career_average_first_down_rush,0.0
receiving_yards,Past-2-season_average_third_down_converted,0.0
receiving_yards,Past-1-career_average_third_down_converted,0.0
receiving_yards,Past-2-career_average_third_down_converted,0.0
receiving_yards,Past-1-season_average_third_down_failed,0.0
receiving_yards,Past-2-season_average_third_down_failed,0.0
receiving_yards,Past-1-career_average_third_down_failed,0.0
receiving_yards,Past-2-career_average_third_down_failed,0.0
receiving_yards,Past-1-season_average_fourth_down_failed,0.0
receiving_yards,Past-1-career_average_fourth_down_failed,0.0
receiving_yards,Past-2-career_average_fourth_down_failed,0.0
receiving_yards,Past-1-season_average_rush_touchdown,0.0
receiving_yards,Past-2-season_average_rush_touchdown,0.0
receiving_yards,Past-1-career_average_rush_touchdown,0.0
receiving_yards,Past-2-career_average_rush_touchdown,0.0
receiving_yards,Past-1-season_average_pass_touchdown,0.0
receiving_yards,Past-2-season_average_pass_touchdown,0.0
receiving_yards,Past-1-career_average_first_down_rush,0.0
receiving_yards,Past-1-season_average_first_down_rush,0.0
receiving_yards,Past-2-season_average_incomplete_pass,0.0
receiving_yards,Past-2-career_average_first_down_pass,0.0
receiving_yards,Past-1-career_average_incomplete_pass,0.0
receiving_yards,Past-2-career_average_incomplete_pass,0.0
receiving_yards,Past-1-season_average_passing_yards,0.0
receiving_yards,Past-2-season_average_passing_yards,0.0
receiving_yards,Past-1-career_average_passing_yards,0.0
receiving_yards,Past-2-career_average_passing_yards,0.0
receiving_yards,Past-2-career_average_receiving_yards,0.0
receiving_yards,Past-2-career_average_yards_after_catch,0.0
receiving_yards,Past-1-season_average_rush_attempts,0.0
receiving_yards,Past-2-season_average_rush_attempts,0.0
receiving_yards,Past-2-career_average_rush_attempts,0.0
receiving_yards,Past-1-season_average_rushing_yards,0.0
receiving_yards,Past-2-season_average_rushing_yards,0.0
receiving_yards,Past-1-season_average_tackled_for_loss,0.0
receiving_yards,Past-2-season_average_tackled_for_loss,0.0
receiving_yards,Past-1-career_average_tackled_for_loss,0.0
receiving_yards,Past-2-career_average_tackled_for_loss,0.0
receiving_yards,Past-1-delta_season_average_rushing_yards,0.0
receiving_yards,Past-2-delta_season_average_rushing_yards,0.0
receiving_yards,Past-1-delta_career_average_rushing_yards,0.0
rushing_yards,Past-2-career_third_down_converted,0.0
rushing_yards,Past-2-career_rushing_yards,0.0
rushing_yards,Past-1-career_tackled_for_loss,0.0
rushing_yards,Past-2-career_tackled_for_loss,0.0
rushing_yards,Past-1-career_first_down_pass,0.0
rushing_yards,Past-2-career_first_down_pass,0.0
rushing_yards,Past-1-career_first_down_rush,0.0
rushing_yards,Past-2-career_first_down_rush,0.0
rushing_yards,Past-1-career_third_down_converted,0.0
rushing_yards,Past-1-career_third_down_failed,0.0
rushing_yards,Past-1-career_safety,0.0
rushing_yards,Past-2-career_third_down_failed,0.0
rushing_yards,Past-1-career_fourth_down_converted,0.0
rushing_yards,Past-2-career_fourth_down_converted,0.0
rushing_yards,Past-1-career_fourth_down_failed,0.0
rushing_yards,Past-2-career_fourth_down_failed,0.0
rushing_yards,Past-1-career_rush_touchdown,0.0
rushing_yards,Past-2-career_rush_touchdown,0.0
rushing_yards,Past-1-career_pass_touchdown,0.0
rushing_yards,Past-1-career_rushing_yards,0.0
rushing_yards,Past-2-career_rush_attempts,0.0
rushing_yards,Past-1-career_rush_attempts,0.0
rushing_yards,Past-2-career_yards_after_catch,0.0
rushing_yards,Past-2-career_shotgun,0.0
rushing_yards,Past-2-career_no_huddle,0.0
rushing_yards,Past-1-career_qb_dropback,0.0
rushing_yards,Past-2-career_qb_dropback,0.0
rushing_yards,Past-1-career_qb_scramble,0.0
rushing_yards,Past-2-career_qb_scramble,0.0
rushing_yards,Past-1-career_pass_attempts,0.0
rushing_yards,Past-2-career_pass_attempts,0.0
rushing_yards,Past-1-career_complete_pass,0.0
rushing_yards,Past-2-career_complete_pass,0.0
rushing_yards,Past-1-career_incomplete_pass,0.0
rushing_yards,Past-2-career_incomplete_pass,0.0
rushing_yards,Past-1-career_passing_yards,0.0
rushing_yards,Past-2-career_passing_yards,0.0
rushing_yards,Past-1-career_receiving_yards,0.0
rushing_yards,Past-2-career_receiving_yards,0.0
rushing_yards,Past-1-career_yards_after_catch,0.0
rushing_yards,Past-2-career_pass_touchdown,0.0
rushing_yards,Past-2-career_safety,0.0
receiving_yards,Past-2-delta_career_average_rushing_yards,0.0
rushing_yards,Past-1-career_complete_pass_gtg,0.0
rushing_yards,Past-1-career_pass_attempts_redzone,0.0
rushing_yards,Past-2-career_pass_attempts_redzone,0.0
rushing_yards,Past-1-career_complete_pass_redzone,0.0
rushing_yards,Past-2-career_complete_pass_redzone,0.0
rushing_yards,Past-1-career_pass_touchdown_redzone,0.0
rushing_yards,Past-2-career_pass_touchdown_redzone,0.0
rushing_yards,Past-1-career_pass_attempts_gtg,0.0
rushing_yards,Past-2-career_pass_attempts_gtg,0.0
rushing_yards,Past-2-career_complete_pass_gtg,0.0
rushing_yards,Past-1-career_interception,0.0
rushing_yards,Past-1-career_pass_touchdown_gtg,0.0
rushing_yards,Past-2-career_pass_touchdown_gtg,0.0
rushing_yards,Past-1-career_receptions_redzone,0.0
rushing_yards,Past-2-career_receptions_redzone,0.0
rushing_yards,Past-1-career_targets_redzone,0.0
rushing_yards,Past-2-career_targets_redzone,0.0
rushing_yards,Past-1-career_receiving_touchdown_redzone,0.0
rushing_yards,Past-2-career_receiving_touchdown_redzone,0.0
rushing_yards,Past-2-career_receiving_touchdown,0.0
rushing_yards,Past-1-career_receiving_touchdown,0.0
rushing_yards,Past-2-career_receiving_air_yards,0.0
rushing_yards,Past-1-career_receiving_air_yards,0.0
rushing_yards,Past-2-career_interception,0.0
rushing_yards,Past-1-career_fumble,0.0
rushing_yards,Past-2-career_fumble,0.0
rushing_yards,Past-1-career_fumble_lost,0.0
rushing_yards,Past-2-career_fumble_lost,0.0
rushing_yards,Past-1-career_fumble_forced,0.0
rushing_yards,Past-2-career_fumble_forced,0.0
rushing_yards,Past-1-career_fumble_not_forced,0.0
rushing_yards,Past-2-career_fumble_not_forced,0.0
rushing_yards,Past-1-career_fumble_out_of_bounds,0.0
rushing_yards,Past-2-career_fumble_out_of_bounds,0.0
rushing_yards,Past-1-career_receptions,0.0
rushing_yards,Past-2-career_receptions,0.0
rushing_yards,Past-1-career_targets,0.0
rushing_yards,Past-2-career_targets,0.0
rushing_yards,Past-1-career_passing_air_yards,0.0
rushing_yards,Past-2-career_passing_air_yards,0.0
rushing_yards,Past-1-career_shotgun,0.0
rushing_yards,Past-2-season_total_yards,0.0
rushing_yards,Past-1-season_total_yards,0.0
rushing_yards,Past-1-season_receptions,0.0
rushing_yards,Past-1-season_fumble_lost,0.0
rushing_yards,Past-2-season_fumble_lost,0.0
rushing_yards,Past-1-season_fumble_forced,0.0
rushing_yards,Past-2-season_fumble_forced,0.0
rushing_yards,Past-1-season_fumble_not_forced,0.0
rushing_yards,Past-2-season_fumble_not_forced,0.0
rushing_yards,Past-1-season_fumble_out_of_bounds,0.0
rushing_yards,Past-2-season_fumble_out_of_bounds,0.0
rushing_yards,Past-2-season_receptions,0.0
rushing_yards,Past-2-season_touches,0.0
rushing_yards,Past-1-season_targets,0.0
rushing_yards,Past-2-season_targets,0.0
rushing_yards,Past-1-season_passing_air_yards,0.0
rushing_yards,Past-2-season_passing_air_yards,0.0
rushing_yards,Past-1-season_receiving_air_yards,0.0
rushing_yards,Past-2-season_receiving_air_yards,0.0
rushing_yards,Past-1-season_receiving_touchdown,0.0
rushing_yards,Past-2-season_receiving_touchdown,0.0
rushing_yards,Past-2-season_fumble,0.0
rushing_yards,Past-1-season_fumble,0.0
rushing_yards,Past-2-season_interception,0.0
rushing_yards,Past-1-season_interception,0.0
rushing_yards,Past-2-season_first_down_pass,0.0
rushing_yards,Past-1-season_first_down_rush,0.0
rushing_yards,Past-2-season_first_down_rush,0.0
rushing_yards,Past-1-season_third_down_converted,0.0
rushing_yards,Past-2-season_third_down_converted,0.0
rushing_yards,Past-1-season_third_down_failed,0.0
rushing_yards,Past-2-season_third_down_failed,0.0
rushing_yards,Past-1-season_fourth_down_converted,0.0
rushing_yards,Past-2-season_fourth_down_converted,0.0
rushing_yards,Past-1-season_fourth_down_failed,0.0
rushing_yards,Past-2-season_fourth_down_failed,0.0
rushing_yards,Past-1-season_rush_touchdown,0.0
rushing_yards,Past-2-season_rush_touchdown,0.0
rushing_yards,Past-1-season_pass_touchdown,0.0
rushing_yards,Past-2-season_pass_touchdown,0.0
rushing_yards,Past-1-season_safety,0.0
rushing_yards,Past-2-season_safety,0.0
rushing_yards,Past-1-season_pass_attempts_redzone,0.0
rushing_yards,Past-2-season_pass_attempts_redzone,0.0
rushing_yards,Past-1-season_complete_pass_redzone,0.0
rushing_yards,Past-2-season_receiving_touchdown_gtg,0.0
rushing_yards,Past-2-season_rush_attempts_redzone,0.0
